#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Z / mm"	"E-Field (Es)_Z (Z)"
#-----------------------------
-43.368000000000	-128.43000793457
-43.360000000000	-128.63482666016
-43.352000000000	-128.83964538574
-43.344000000000	-129.04446411133
-43.336000000000	-129.24937438965
-43.328000000000	-129.45419311523
-43.320000000000	-129.65901184082
-43.312000000000	-129.86383056641
-43.304000000000	-130.06864929199
-43.296000000000	-130.27346801758
-43.288000000000	-130.47837829590
-43.280000000000	-130.68319702148
-43.272000000000	-130.88801574707
-43.264000000000	-131.09283447266
-43.256000000000	-131.29765319824
-43.248000000000	-131.51025390625
-43.240000000000	-131.72799682617
-43.232000000000	-131.94584655762
-43.224000000000	-132.16358947754
-43.216000000000	-132.38134765625
-43.208000000000	-132.59909057617
-43.200000000000	-132.81683349609
-43.192000000000	-133.03457641602
-43.184000000000	-133.25242614746
-43.176000000000	-133.47018432617
-43.168000000000	-133.68792724609
-43.160000000000	-133.90567016602
-43.152000000000	-134.12341308594
-43.144000000000	-134.34117126465
-43.136000000000	-134.55891418457
-43.128000000000	-134.77676391602
-43.120000000000	-134.99450683594
-43.112000000000	-135.21224975586
-43.104000000000	-135.43000793457
-43.096000000000	-135.64775085449
-43.088000000000	-135.86549377441
-43.080000000000	-136.08323669434
-43.072000000000	-136.30108642578
-43.064000000000	-136.51884460449
-43.056000000000	-136.73658752441
-43.048000000000	-136.95433044434
-43.040000000000	-137.17207336426
-43.032000000000	-137.38983154297
-43.024000000000	-137.60768127441
-43.016000000000	-137.82542419434
-43.008000000000	-138.04316711426
-43.000000000000	-138.26589965820
-42.992000000000	-138.49723815918
-42.984000000000	-138.72859191895
-42.976000000000	-138.95993041992
-42.968000000000	-139.19139099121
-42.960000000000	-139.42274475098
-42.952000000000	-139.65408325195
-42.944000000000	-139.88543701172
-42.936000000000	-140.11677551270
-42.928000000000	-140.34812927246
-42.920000000000	-140.57958984375
-42.912000000000	-140.81092834473
-42.904000000000	-141.04228210449
-42.896000000000	-141.27362060547
-42.888000000000	-141.50497436523
-42.880000000000	-141.73631286621
-42.872000000000	-141.96766662598
-42.864000000000	-142.19912719727
-42.856000000000	-142.43046569824
-42.848000000000	-142.66181945801
-42.840000000000	-142.89315795898
-42.832000000000	-143.12451171875
-42.824000000000	-143.35586547852
-42.816000000000	-143.58720397949
-42.808000000000	-143.81866455078
-42.800000000000	-144.05001831055
-42.792000000000	-144.28135681152
-42.784000000000	-144.51271057129
-42.776000000000	-144.74404907227
-42.768000000000	-144.97540283203
-42.760000000000	-145.20686340332
-42.752000000000	-145.44004821777
-42.744000000000	-145.68571472168
-42.736000000000	-145.93138122559
-42.728000000000	-146.17704772949
-42.720000000000	-146.42269897461
-42.712000000000	-146.66836547852
-42.704000000000	-146.91415405273
-42.696000000000	-147.15982055664
-42.688000000000	-147.40548706055
-42.680000000000	-147.65113830566
-42.672000000000	-147.89680480957
-42.664000000000	-148.14247131348
-42.656000000000	-148.38825988770
-42.648000000000	-148.63392639160
-42.640000000000	-148.87957763672
-42.632000000000	-149.12524414063
-42.624000000000	-149.37091064453
-42.616000000000	-149.61657714844
-42.608000000000	-149.86224365234
-42.600000000000	-150.10801696777
-42.592000000000	-150.35368347168
-42.584000000000	-150.59934997559
-42.576000000000	-150.84501647949
-42.568000000000	-151.09068298340
-42.560000000000	-151.33634948730
-42.552000000000	-151.58212280273
-42.544000000000	-151.82778930664
-42.536000000000	-152.07345581055
-42.528000000000	-152.31912231445
-42.520000000000	-152.56478881836
-42.512000000000	-152.81045532227
-42.504000000000	-153.05612182617
-42.496000000000	-153.31533813477
-42.488000000000	-153.57608032227
-42.480000000000	-153.83682250977
-42.472000000000	-154.09756469727
-42.464000000000	-154.35830688477
-42.456000000000	-154.61904907227
-42.448000000000	-154.87979125977
-42.440000000000	-155.14065551758
-42.432000000000	-155.40139770508
-42.424000000000	-155.66213989258
-42.416000000000	-155.92288208008
-42.408000000000	-156.18362426758
-42.400000000000	-156.44436645508
-42.392000000000	-156.70523071289
-42.384000000000	-156.96597290039
-42.376000000000	-157.22671508789
-42.368000000000	-157.48745727539
-42.360000000000	-157.74819946289
-42.352000000000	-158.00894165039
-42.344000000000	-158.26968383789
-42.336000000000	-158.53054809570
-42.328000000000	-158.79129028320
-42.320000000000	-159.05203247070
-42.312000000000	-159.31275939941
-42.304000000000	-159.57350158691
-42.296000000000	-159.83424377441
-42.288000000000	-160.09512329102
-42.280000000000	-160.35585021973
-42.272000000000	-160.61659240723
-42.264000000000	-160.87733459473
-42.256000000000	-161.13807678223
-42.248000000000	-161.40922546387
-42.240000000000	-161.68585205078
-42.232000000000	-161.96260070801
-42.224000000000	-162.23922729492
-42.216000000000	-162.51585388184
-42.208000000000	-162.79248046875
-42.200000000000	-163.06910705566
-42.192000000000	-163.34573364258
-42.184000000000	-163.62248229980
-42.176000000000	-163.89910888672
-42.168000000000	-164.17573547363
-42.160000000000	-164.45236206055
-42.152000000000	-164.72898864746
-42.144000000000	-165.00561523438
-42.136000000000	-165.28224182129
-42.128000000000	-165.55899047852
-42.120000000000	-165.83561706543
-42.112000000000	-166.11224365234
-42.104000000000	-166.38887023926
-42.096000000000	-166.66549682617
-42.088000000000	-166.94212341309
-42.080000000000	-167.21875000000
-42.072000000000	-167.49549865723
-42.064000000000	-167.77212524414
-42.056000000000	-168.04875183105
-42.048000000000	-168.32537841797
-42.040000000000	-168.60200500488
-42.032000000000	-168.87863159180
-42.024000000000	-169.15538024902
-42.016000000000	-169.43200683594
-42.008000000000	-169.70863342285
-42.000000000000	-169.99224853516
-41.992000000000	-170.28561401367
-41.984000000000	-170.57897949219
-41.976000000000	-170.87234497070
-41.968000000000	-171.16584777832
-41.960000000000	-171.45921325684
-41.952000000000	-171.75257873535
-41.944000000000	-172.04594421387
-41.936000000000	-172.33930969238
-41.928000000000	-172.63267517090
-41.920000000000	-172.92617797852
-41.912000000000	-173.21954345703
-41.904000000000	-173.51290893555
-41.896000000000	-173.80627441406
-41.888000000000	-174.09963989258
-41.880000000000	-174.39300537109
-41.872000000000	-174.68637084961
-41.864000000000	-174.97987365723
-41.856000000000	-175.27323913574
-41.848000000000	-175.56660461426
-41.840000000000	-175.85997009277
-41.832000000000	-176.15333557129
-41.824000000000	-176.44670104980
-41.816000000000	-176.74006652832
-41.808000000000	-177.03356933594
-41.800000000000	-177.32693481445
-41.792000000000	-177.62030029297
-41.784000000000	-177.91366577148
-41.776000000000	-178.20703125000
-41.768000000000	-178.50039672852
-41.760000000000	-178.79389953613
-41.752000000000	-179.09046936035
-41.744000000000	-179.40147399902
-41.736000000000	-179.71247863770
-41.728000000000	-180.02349853516
-41.720000000000	-180.33450317383
-41.712000000000	-180.64552307129
-41.704000000000	-180.95668029785
-41.696000000000	-181.26768493652
-41.688000000000	-181.57870483398
-41.680000000000	-181.88970947266
-41.672000000000	-182.20072937012
-41.664000000000	-182.51173400879
-41.656000000000	-182.82289123535
-41.648000000000	-183.13391113281
-41.640000000000	-183.44491577148
-41.632000000000	-183.75593566895
-41.624000000000	-184.06694030762
-41.616000000000	-184.37794494629
-41.608000000000	-184.68896484375
-41.600000000000	-185.00012207031
-41.592000000000	-185.31112670898
-41.584000000000	-185.62214660645
-41.576000000000	-185.93315124512
-41.568000000000	-186.24417114258
-41.560000000000	-186.55517578125
-41.552000000000	-186.86633300781
-41.544000000000	-187.17735290527
-41.536000000000	-187.48835754395
-41.528000000000	-187.79937744141
-41.520000000000	-188.11038208008
-41.512000000000	-188.42140197754
-41.504000000000	-188.73240661621
-41.496000000000	-189.06114196777
-41.488000000000	-189.39076232910
-41.480000000000	-189.72038269043
-41.472000000000	-190.05000305176
-41.464000000000	-190.37962341309
-41.456000000000	-190.70924377441
-41.448000000000	-191.03886413574
-41.440000000000	-191.36865234375
-41.432000000000	-191.69827270508
-41.424000000000	-192.02789306641
-41.416000000000	-192.35751342773
-41.408000000000	-192.68713378906
-41.400000000000	-193.01675415039
-41.392000000000	-193.34654235840
-41.384000000000	-193.67616271973
-41.376000000000	-194.00578308105
-41.368000000000	-194.33540344238
-41.360000000000	-194.66502380371
-41.352000000000	-194.99464416504
-41.344000000000	-195.32426452637
-41.336000000000	-195.65403747559
-41.328000000000	-195.98367309570
-41.320000000000	-196.31329345703
-41.312000000000	-196.64291381836
-41.304000000000	-196.97253417969
-41.296000000000	-197.30215454102
-41.288000000000	-197.63192749023
-41.280000000000	-197.96154785156
-41.272000000000	-198.29116821289
-41.264000000000	-198.62080383301
-41.256000000000	-198.95042419434
-41.248000000000	-199.29391479492
-41.240000000000	-199.64317321777
-41.232000000000	-199.99258422852
-41.224000000000	-200.34184265137
-41.216000000000	-200.69108581543
-41.208000000000	-201.04034423828
-41.200000000000	-201.38960266113
-41.192000000000	-201.73884582520
-41.184000000000	-202.08827209473
-41.176000000000	-202.43751525879
-41.168000000000	-202.78677368164
-41.160000000000	-203.13603210449
-41.152000000000	-203.48527526855
-41.144000000000	-203.83453369141
-41.136000000000	-204.18379211426
-41.128000000000	-204.53320312500
-41.120000000000	-204.88246154785
-41.112000000000	-205.23170471191
-41.104000000000	-205.58096313477
-41.096000000000	-205.93022155762
-41.088000000000	-206.27946472168
-41.080000000000	-206.62872314453
-41.072000000000	-206.97814941406
-41.064000000000	-207.32739257813
-41.056000000000	-207.67665100098
-41.048000000000	-208.02589416504
-41.040000000000	-208.37515258789
-41.032000000000	-208.72441101074
-41.024000000000	-209.07382202148
-41.016000000000	-209.42308044434
-41.008000000000	-209.77233886719
-41.000000000000	-210.13131713867
-40.992000000000	-210.50128173828
-40.984000000000	-210.87124633789
-40.976000000000	-211.24121093750
-40.968000000000	-211.61134338379
-40.960000000000	-211.98130798340
-40.952000000000	-212.35127258301
-40.944000000000	-212.72123718262
-40.936000000000	-213.09118652344
-40.928000000000	-213.46115112305
-40.920000000000	-213.83129882813
-40.912000000000	-214.20126342773
-40.904000000000	-214.57121276855
-40.896000000000	-214.94117736816
-40.888000000000	-215.31114196777
-40.880000000000	-215.68110656738
-40.872000000000	-216.05107116699
-40.864000000000	-216.42120361328
-40.856000000000	-216.79116821289
-40.848000000000	-217.16113281250
-40.840000000000	-217.53109741211
-40.832000000000	-217.90104675293
-40.824000000000	-218.27101135254
-40.816000000000	-218.64097595215
-40.808000000000	-219.01110839844
-40.800000000000	-219.38107299805
-40.792000000000	-219.75103759766
-40.784000000000	-220.12100219727
-40.776000000000	-220.49096679688
-40.768000000000	-220.86093139648
-40.760000000000	-221.23106384277
-40.752000000000	-221.60612487793
-40.744000000000	-221.99794006348
-40.736000000000	-222.38975524902
-40.728000000000	-222.78157043457
-40.720000000000	-223.17338562012
-40.712000000000	-223.56520080566
-40.704000000000	-223.95719909668
-40.696000000000	-224.34901428223
-40.688000000000	-224.74082946777
-40.680000000000	-225.13264465332
-40.672000000000	-225.52445983887
-40.664000000000	-225.91627502441
-40.656000000000	-226.30827331543
-40.648000000000	-226.70008850098
-40.640000000000	-227.09190368652
-40.632000000000	-227.48371887207
-40.624000000000	-227.87553405762
-40.616000000000	-228.26734924316
-40.608000000000	-228.65916442871
-40.600000000000	-229.05117797852
-40.592000000000	-229.44299316406
-40.584000000000	-229.83480834961
-40.576000000000	-230.22662353516
-40.568000000000	-230.61843872070
-40.560000000000	-231.01025390625
-40.552000000000	-231.40225219727
-40.544000000000	-231.79406738281
-40.536000000000	-232.18588256836
-40.528000000000	-232.57769775391
-40.520000000000	-232.96951293945
-40.512000000000	-233.36132812500
-40.504000000000	-233.75314331055
-40.496000000000	-234.16812133789
-40.488000000000	-234.58300781250
-40.480000000000	-234.99787902832
-40.472000000000	-235.41276550293
-40.464000000000	-235.82765197754
-40.456000000000	-236.24252319336
-40.448000000000	-236.65740966797
-40.440000000000	-237.07249450684
-40.432000000000	-237.48736572266
-40.424000000000	-237.90225219727
-40.416000000000	-238.31713867188
-40.408000000000	-238.73200988770
-40.400000000000	-239.14689636230
-40.392000000000	-239.56198120117
-40.384000000000	-239.97685241699
-40.376000000000	-240.39173889160
-40.368000000000	-240.80662536621
-40.360000000000	-241.22149658203
-40.352000000000	-241.63638305664
-40.344000000000	-242.05126953125
-40.336000000000	-242.46633911133
-40.328000000000	-242.88122558594
-40.320000000000	-243.29611206055
-40.312000000000	-243.71098327637
-40.304000000000	-244.12586975098
-40.296000000000	-244.54075622559
-40.288000000000	-244.95582580566
-40.280000000000	-245.37071228027
-40.272000000000	-245.78559875488
-40.264000000000	-246.20046997070
-40.256000000000	-246.61535644531
-40.248000000000	-247.04872131348
-40.240000000000	-247.48794555664
-40.232000000000	-247.92738342285
-40.224000000000	-248.36660766602
-40.216000000000	-248.80583190918
-40.208000000000	-249.24505615234
-40.200000000000	-249.68428039551
-40.192000000000	-250.12350463867
-40.184000000000	-250.56292724609
-40.176000000000	-251.00216674805
-40.168000000000	-251.44137573242
-40.160000000000	-251.88061523438
-40.152000000000	-252.31983947754
-40.144000000000	-252.75906372070
-40.136000000000	-253.19828796387
-40.128000000000	-253.63771057129
-40.120000000000	-254.07693481445
-40.112000000000	-254.51615905762
-40.104000000000	-254.95538330078
-40.096000000000	-255.39460754395
-40.088000000000	-255.83383178711
-40.080000000000	-256.27307128906
-40.072000000000	-256.71249389648
-40.064000000000	-257.15173339844
-40.056000000000	-257.59094238281
-40.048000000000	-258.03018188477
-40.040000000000	-258.46939086914
-40.032000000000	-258.90863037109
-40.024000000000	-259.34805297852
-40.016000000000	-259.78726196289
-40.008000000000	-260.22650146484
-40.000000000000	-260.67913818359
-39.992000000000	-261.14407348633
-39.984000000000	-261.60897827148
-39.976000000000	-262.07391357422
-39.968000000000	-262.53906250000
-39.960000000000	-263.00399780273
-39.952000000000	-263.46890258789
-39.944000000000	-263.93383789063
-39.936000000000	-264.39877319336
-39.928000000000	-264.86367797852
-39.920000000000	-265.32882690430
-39.912000000000	-265.79376220703
-39.904000000000	-266.25869750977
-39.896000000000	-266.72360229492
-39.888000000000	-267.18853759766
-39.880000000000	-267.65344238281
-39.872000000000	-268.11837768555
-39.864000000000	-268.58352661133
-39.856000000000	-269.04846191406
-39.848000000000	-269.51336669922
-39.840000000000	-269.97830200195
-39.832000000000	-270.44323730469
-39.824000000000	-270.90814208984
-39.816000000000	-271.37307739258
-39.808000000000	-271.83822631836
-39.800000000000	-272.30316162109
-39.792000000000	-272.76806640625
-39.784000000000	-273.23300170898
-39.776000000000	-273.69793701172
-39.768000000000	-274.16284179688
-39.760000000000	-274.62799072266
-39.752000000000	-275.10067749023
-39.744000000000	-275.59271240234
-39.736000000000	-276.08477783203
-39.728000000000	-276.57684326172
-39.720000000000	-277.06887817383
-39.712000000000	-277.56094360352
-39.704000000000	-278.05322265625
-39.696000000000	-278.54528808594
-39.688000000000	-279.03732299805
-39.680000000000	-279.52938842773
-39.672000000000	-280.02145385742
-39.664000000000	-280.51348876953
-39.656000000000	-281.00576782227
-39.648000000000	-281.49783325195
-39.640000000000	-281.98989868164
-39.632000000000	-282.48193359375
-39.624000000000	-282.97399902344
-39.616000000000	-283.46606445313
-39.608000000000	-283.95809936523
-39.600000000000	-284.45037841797
-39.592000000000	-284.94244384766
-39.584000000000	-285.43450927734
-39.576000000000	-285.92654418945
-39.568000000000	-286.41860961914
-39.560000000000	-286.91067504883
-39.552000000000	-287.40295410156
-39.544000000000	-287.89498901367
-39.536000000000	-288.38705444336
-39.528000000000	-288.87911987305
-39.520000000000	-289.37115478516
-39.512000000000	-289.86322021484
-39.504000000000	-290.35665893555
-39.496000000000	-290.87759399414
-39.488000000000	-291.39831542969
-39.480000000000	-291.91900634766
-39.472000000000	-292.43972778320
-39.464000000000	-292.96041870117
-39.456000000000	-293.48114013672
-39.448000000000	-294.00183105469
-39.440000000000	-294.52279663086
-39.432000000000	-295.04348754883
-39.424000000000	-295.56420898438
-39.416000000000	-296.08489990234
