x[cm]	x'[mrad]            y[cm]           y'[mrad]		
-0.12345	0.021038	-0.03117	-0.0066356
0.03433	0.012896	0.13565	-0.015708
0.00678	0.015589	-0.00167	-0.030925
0.05839	-0.0065177	-0.07398	-0.0029948
-0.05632	-0.016726	0.06512	0.0020473
0.03063	-0.027122	0.11616	0.0080677
0.00252	-0.01317	0.05271	0.029473
-0.03952	-0.0071052	0.02082	-0.010761
0.02371	0.036605	-0.12087	-0.0061784
-0.00835	-0.021119	-0.02836	0.041069
0.03664	0.02812	0.11628	-0.010039
0.08986	0.0022598	0.08264	-0.028299
-0.05668	0.0051836	-0.07682	0.025961
-0.04595	0.0080415	0.1101	-0.01067
-0.12476	0.0014287	-0.08483	0.017668
0.06727	0.0016944	-0.04654	0.0098769
0.08207	0.011787	-0.0349	0.0076497
-0.04454	0.0026209	-0.07591	-0.0092818
0.06161	0.018908	0.10761	-0.01951
-0.10021	-0.02509	0.04529	-0.022973
-0.05682	-0.020515	0.01149	0.015805
-0.10772	0.00090277	0.10895	0.0016098
0.0326	0.0089681	0.08692	0.0091194
-0.07138	-0.0025629	-0.00438	-0.039158
0.10853	-0.0061317	0.02107	-0.034706
-0.00675	0.015755	0.03574	0.020367
-0.04122	0.021319	0.11326	0.0025021
0.09608	0.036284	0.04601	-0.016541
-0.14932	0.0044117	0.06852	0.0075778
-0.000045656	-0.033184	-0.02837	0.018273
-0.07442	0.022403	-0.01089	-0.032817
0.1007	-0.0068055	0.10565	0.022211
-0.11991	0.012859	-0.07942	0.01634
0.05614	0.0037078	-0.03025	0.035544
-0.087	-0.010648	0.04537	-0.029264
-0.09556	0.005372	0.07058	-0.038019
-0.02212	-0.047535	-0.03616	0.00055975
-0.04459	0.046243	0.04011	-0.0001073
-0.05618	-0.008359	-0.09242	-0.018859
0.02974	0.012596	0.05157	-0.0031555
0.11751	-0.01317	0.06753	0.023997
-0.00143	-0.0020717	0.05242	-0.034557
-0.03813	-0.027377	-0.06405	-0.012665
-0.02253	-0.016369	0.0408	-0.038961
0.0368	0.0475	-0.03791	-0.022384
0.02593	0.043223	0.02519	-0.024541
-0.05151	0.0097542	-0.01151	0.048699
-0.0617	0.023358	0.08856	-0.015296
-0.07634	0.021264	0.03201	0.0036198
-0.11653	0.032415	-0.0139	0.017366
-0.033	-0.00023625	0.10811	-0.037581
-0.01286	-0.019792	0.09585	-0.023612
-0.03933	0.02997	-0.07728	-0.014097
0.0033	-0.011038	0.07262	-0.036689
0.02022	-0.0042859	-0.06754	0.011124
-0.01397	-0.020292	-0.09618	-0.020066
0.07195	-0.020882	-0.10432	-0.020172
0.02349	0.040436	0.04083	0.0042654
0.0478	0.0043453	0.05944	0.0071999
0.02743	-0.010154	-0.13542	-0.02948
-0.1365	-0.013113	-0.06079	-0.016387
-0.08316	0.010955	0.11019	-0.029075
-0.07249	0.0053172	-0.02109	0.039937
0.03705	-0.015862	-0.10994	0.032074
0.06137	0.033457	0.09005	-0.0080586
0.00181	0.014789	0.08935	-0.040866
-0.01824	-0.017617	-0.09977	-0.007479
0.09038	0.039707	0.00203	0.018989
-0.08578	0.02223	-0.04688	0.038866
0.08668	0.035441	-0.02797	0.022781
0.01288	0.032573	-0.08524	0.018684
0.09933	0.013574	-0.09097	0.012794
-0.06459	0.0018093	0.07124	-0.024795
-0.0709	-0.0032632	0.07478	0.019577
-0.00714	-0.042361	0.06545	0.024761
-0.03107	0.010085	-0.04452	-0.0082057
-0.08395	0.044879	0.0121	0.016193
0.10483	-0.022364	-0.03101	0.024076
0.03056	0.017383	-0.01157	-0.041817
0.05748	0.018875	0.11243	0.025409
-0.01229	0.040309	0.01204	-0.0096146
0.07896	-0.028078	-0.00682	-0.020936
-0.0959	-0.035958	-0.00363	0.014481
0.05807	-0.0021853	0.00264	-0.02829
-0.05549	0.0070476	0.08162	0.035022
-0.09792	0.012683	0.07297	0.026786
0.00929	-0.014667	0.07895	-0.0086846
-0.05938	-0.0043781	-0.04245	0.019305
0.06969	0.0039412	0.05041	-0.040047
-0.05604	0.02269	0.12148	-0.016728
-0.0261	0.027834	0.06273	0.037792
-0.0675	0.034582	0.05523	-0.018553
-0.07352	0.040064	-0.01685	-0.022774
0.09099	-0.0086273	0.06909	-0.039584
-0.03283	0.029489	0.00159	0.013381
0.00987	-0.013635	-0.00294	0.015899
0.08546	-0.020324	-0.03152	0.03418
0.11699	-0.025501	0.02428	0.017695
0.05872	-0.0075959	-0.01605	0.011205
-0.04466	0.0086173	0.09363	-0.00055205
0.00011183	-0.041256	0.01331	0.016865
0.05521	0.0061075	0.09579	-0.010903
-0.09367	-0.026927	-0.07138	-0.00090523
-0.12961	0.010682	0.03157	0.0021205
-0.01098	0.012168	0.14249	0.018597
-0.07866	-0.032178	-0.06615	0.0047276
-0.021	-0.027973	-0.07456	0.014339
0.03566	-0.016428	0.09281	-0.031747
0.02589	-0.0027485	-0.0167	0.031136
-0.13239	0.01721	-0.02646	-0.010037
0.064	0.036483	0.06544	0.0099873
0.08072	0.0052028	-0.11229	-0.0071443
0.13946	0.0081975	-0.03485	0.0025187
-0.09107	-0.01901	0.10664	-0.0090088
-0.00133	-0.013533	0.13467	-0.0017303
0.13368	-0.0059275	-0.03592	0.0090944
-0.08374	0.010343	-0.05177	-0.0040015
0.0364	0.046091	0.03593	-0.023818
-0.11614	-0.024218	-0.05068	0.018239
-0.03124	-0.034665	0.09695	0.0035819
-0.06219	-0.027705	0.088	-0.029721
-0.05169	-0.0037895	-0.08258	0.016171
0.05093	-0.047566	0.03226	-0.010369
0.01792	0.015429	-0.01071	0.014924
0.02829	-0.011385	-0.05695	0.037782
0.01818	0.016655	0.00539	0.027471
-0.06218	0.034557	0.10738	-0.012222
-0.00134	0.034907	0.08078	0.026443
-0.11733	0.0073571	-0.00739	0.0016892
0.02386	-0.0063023	0.10137	-0.026289
0.09325	-0.023643	-0.09101	0.020395
-0.03374	-0.018913	-0.02587	-0.0041653
0.03063	-0.026576	-0.0594	-0.018139
0.126	0.027165	0.06153	0.011225
-0.00251	-0.011919	0.04575	-0.00067604
0.09027	-0.0099974	0.10277	0.0028446
0.11846	-0.016388	0.09635	0.0087221
0.13497	0.0070984	-0.02914	0.0043954
0.01411	0.030641	0.0216	-0.00060532
0.04569	-0.040268	0.06417	-0.0011433
0.05517	-0.0032622	0.12665	-0.0069095
-0.03044	-0.021609	-0.06288	-0.034803
-0.1128	0.035786	-0.02855	0.0036689
0.0319	-0.027358	-0.09097	-0.002181
-0.10234	-0.035403	-0.0444	-0.0015386
0.00765	-0.013496	0.00799	0.032713
-0.12507	0.03262	-0.01899	0.0024022
0.028	0.021772	-0.08225	-0.021509
0.11226	-0.012654	0.04828	0.017302
-0.09515	-0.03237	-0.04321	0.021516
-0.04571	0.01292	0.02324	0.0074285
-0.04216	-0.017434	0.11534	-0.023671
-0.06915	-0.0013703	0.02519	-0.020297
-0.06807	-0.01372	0.03197	0.042475
-0.00518	0.015394	-0.13124	-0.0074509
-0.00055499	0.0071238	-0.08495	0.010326
-0.04733	-0.038951	0.02744	0.031328
0.07967	0.0019937	0.02371	-0.037039
-0.1191	-0.027303	-0.01333	0.0059657
0.14006	-0.0028746	-0.02984	0.0073892
-0.06836	0.0036429	0.03618	-0.003471
-0.08124	-0.0097146	0.00717	0.0085195
-0.05442	-0.01251	-0.01893	0.0046073
0.13454	0.028694	-0.01345	-0.012254
-0.08141	-0.0067063	0.09673	-0.022636
0.12333	-0.004067	-0.05151	0.0010584
0.07591	0.024136	-0.08436	-0.027187
0.02702	-0.013755	-0.03716	-0.037795
0.14809	0.018727	-0.03546	0.008058
0.01919	0.012382	-0.08561	-0.0057842
-0.05962	0.0086078	-0.05293	-0.031121
-0.02149	0.032536	0.06993	0.001659
-0.02586	0.016998	-0.04858	-0.041565
-0.14616	-0.0032195	-0.05841	0.0073035
0.03309	-0.019821	-0.03083	0.035535
-0.04547	0.014945	-0.08008	0.012323
0.04297	0.016536	0.01664	-0.023932
-0.00751	-0.028443	-0.066	0.0049041
0.03905	0.044586	-0.03884	0.00041061
0.02184	0.025727	-0.00805	-0.030579
-0.05167	-0.0048863	0.04154	-0.02259
-0.05324	0.0035633	0.02818	-0.044743
-0.078	-0.031722	-0.07197	0.017227
0.02462	0.032455	0.00778	0.043616
0.11876	0.0045093	-0.01944	-0.033461
0.01671	0.0095909	0.10307	0.02969
0.03031	-0.015049	-0.14902	-0.010048
0.13197	-0.0081797	-0.06578	0.0053703
-0.03695	0.017642	0.02722	-0.0040885
-0.11002	-0.0070182	0.06582	-0.0046128
0.10064	-0.0061404	-0.08469	-0.016703
-0.00325	0.026219	0.10358	-0.034228
0.10796	0.0047434	0.09963	-0.018204
0.00579	0.030409	0.01215	-0.044006
0.06379	-0.011262	0.10205	-0.027683
0.04083	0.019614	-0.06601	0.02045
-0.06008	-0.016867	0.00107	-0.0036546
-0.00099028	0.017043	-0.1135	-0.021208
-0.03349	0.033825	-0.04186	0.011576
-0.06661	0.001684	0.10007	0.03604
0.0421	0.042727	0.0614	-0.016926
-0.00836	0.024939	-0.00073423	0.0046277
-0.10339	-0.0050203	-0.03419	-0.013219
-0.000778	-0.01794	-0.0473	0.027476
0.05179	0.0091545	0.13661	0.019773
0.04933	0.015599	-0.11781	0.015409
0.0437	-0.016851	0.14608	-0.0050489
-0.0758	-0.036632	0.07009	-0.017928
0.02241	-0.0159	-0.02319	-0.034871
0.10299	0.025364	0.07237	-0.018075
-0.10185	0.012479	0.12059	-0.012294
0.02273	-0.0028663	0.05675	0.046441
-0.07575	0.010966	-0.02791	0.0059891
-0.05624	-0.00023937	-0.04891	-0.0054242
0.01425	0.014649	0.04627	0.033822
-0.1357	0.026779	-0.03775	-0.0053143
0.06828	-0.029383	-0.03097	0.033721
0.10478	-0.0033644	-0.01856	-0.016973
-0.00777	0.010749	0.07982	-0.025165
-0.02144	0.0077173	0.12294	0.020542
0.06909	-0.011638	-0.13161	0.010683
0.07788	0.0054634	0.00353	-0.042941
-0.02172	-0.030255	0.09651	0.016348
0.05718	0.013302	-0.10141	0.024055
-0.11538	0.014609	0.03036	0.026755
-0.08771	-0.0084881	0.07609	-0.018804
0.03308	-0.0012173	0.06091	-0.019665
0.03441	-0.018432	-0.10269	0.011619
0.09427	0.004789	0.05767	-0.017598
0.03927	-0.032136	0.05461	0.0066468
-0.00544	0.0045206	-0.11813	-0.029407
-0.01431	-0.025026	-0.02727	0.032656
0.00211	-0.0025412	0.08463	-0.026862
0.03062	0.027143	-0.07356	0.0065011
0.13253	-0.0064774	-0.04539	0.014068
-0.0822	0.034428	-0.04484	0.011598
0.10333	0.0021	0.041	-0.033653
0.0184	0.03638	-0.09741	-0.0013677
0.12546	0.0088073	-0.01103	0.0058075
0.03395	-0.024477	-0.06526	0.014233
0.05363	0.041766	-0.00553	-0.018697
0.02488	0.016891	-0.10664	0.023598
-0.02168	0.048977	-0.01868	-0.0038038
-0.06002	-0.02741	-0.0657	-0.00035146
-0.03741	0.017881	0.0358	-0.0085091
0.11264	-0.0031962	0.11846	0.00029904
0.05632	-0.0020181	0.08124	0.012318
0.12979	0.0014295	-0.04335	0.0064613
0.11348	-0.0029157	-0.10067	-0.014712
0.02406	-0.0084161	0.03423	0.0010259
0.00815	0.0024323	0.09856	0.031841
0.0157	0.016727	-0.01805	0.026739
0.10023	0.027244	0.00119	0.0024036
-0.0234	0.010286	0.07825	-0.033955
-0.03243	-0.046466	0.07772	0.00058483
-0.0597	-0.015575	0.01558	0.0016134
-0.01129	-0.0064099	0.01958	-0.030821
0.05799	0.010183	-0.11012	-0.00057244
0.1215	-0.0086815	0.00916	0.029585
-0.01856	-0.029762	-0.12343	-0.0089425
0.08725	0.0019803	0.01257	-0.0037824
-0.07708	-0.0093368	0.02465	-0.016527
0.0621	0.0076994	-0.11176	-0.034651
0.03284	-0.0033662	-0.10619	-0.030298
0.05614	0.0052801	0.11189	0.020809
-0.00072405	-0.049641	-0.04388	0.014968
0.14509	0.0080924	0.00402	0.023721
-0.02897	-0.01439	0.02149	-0.0088248
0.07338	-0.023839	0.03244	-0.039854
0.09274	0.027801	0.04577	-0.025567
-0.04569	0.024628	0.01564	0.01299
-0.04333	-0.0037678	0.01201	0.03918
-0.03597	-0.038622	-0.08841	-0.012156
-0.01499	-0.034117	0.00796	-0.010382
0.05334	0.0016606	-0.07737	0.03527
-0.06848	0.010976	0.13192	0.016229
-0.06792	-0.0077791	0.09722	-0.018591
-0.05211	-0.0027281	0.01242	0.0078213
0.11295	0.029669	0.06868	-0.012777
-0.01321	0.00093179	-0.09767	-0.014662
-0.05328	-0.006924	0.13818	0.021397
-0.06417	-0.018463	-0.00185	-0.029776
0.01294	0.033681	0.04198	-0.0077969
-0.02753	0.043766	0.01123	0.028678
-0.0643	0.02478	-0.01713	-0.024481
-0.09066	-0.029232	-0.07229	0.0053993
-0.03332	-0.037317	-0.04935	-0.034365
-0.08551	-0.029071	0.0085	-0.037371
0.07484	0.022219	0.08261	0.010128
0.03465	-0.0031435	0.10314	-0.027757
0.00544	-0.015148	-0.13597	-0.013435
-0.08655	0.031223	-0.02266	0.032325
-0.05215	-0.012379	-0.11924	0.0050794
-0.07456	-0.013067	-0.07597	-0.0012249
-0.09406	0.032329	-0.01448	0.012426
0.04471	-0.026475	0.04285	-0.003077
0.03294	-0.0010908	0.09323	-0.0090542
0.11721	-0.011564	-0.10142	-0.01085
0.01617	0.0088231	0.12204	-0.0097987
0.13033	0.033674	0.021	-0.0036975
-0.05283	-0.0044632	0.00792	-0.016377
0.08153	0.01431	-0.03271	0.0435
0.12504	0.0047364	0.07708	-0.0054983
-0.09204	-0.0026077	0.07053	-0.0067198
-0.00831	-0.019678	0.14497	0.0064408
0.00556	-0.035811	0.08405	-0.0090777
0.03229	0.019011	-0.04958	-0.044168
-0.14193	-0.027568	-0.01436	0.0070378
0.10775	-0.02457	-0.08427	0.011864
-0.02488	-0.024408	0.04951	-0.0095669
-0.03174	0.019757	0.1428	0.0037644
-0.04464	-0.0062781	-0.01267	0.011449
0.12303	0.0063522	0.07982	-0.0098983
0.06288	0.019371	0.0652	-0.030263
-0.05567	-0.0064177	-0.04341	0.0029931
0.01224	-0.0029847	0.0979	0.015842
-0.00919	0.02137	0.03303	-0.026004
-0.04432	0.033444	0.08555	0.0077132
-0.03574	0.021131	-0.00556	-0.0041134
0.01417	0.040448	-0.006	0.025753
0.06495	0.036077	-0.03796	0.0051723
-0.04947	-0.0071247	0.03599	-0.035805
-0.00171	-0.012425	-0.08464	-0.041205
-0.03693	0.0048032	0.10813	0.0061498
0.04542	0.015224	-0.00462	-0.039231
-0.06351	0.02731	-0.01089	-0.03334
-0.08851	-0.012797	-0.13054	-0.0039431
-0.12599	0.00021136	-0.02776	-0.020166
-0.01341	0.025317	0.02229	-0.0067088
-0.13718	0.0040536	0.04343	0.02098
0.14576	-0.0053897	0.03497	0.0097834
-0.10056	-0.0032703	0.05414	0.020157
-0.11161	0.019105	0.02706	0.0036364
-0.06004	-0.0061363	0.12449	0.02079
0.06876	-0.012005	0.02657	-0.037445
-0.02915	-0.02509	0.06373	-0.0084335
-0.05994	-0.020301	0.10881	0.009217
-0.02777	0.026766	-0.06214	0.010172
-0.03338	-0.0044059	-0.10702	0.010576
0.06884	0.0094274	-0.13035	-0.0085194
0.05154	0.018565	0.14602	0.00065789
0.10637	0.026675	0.03036	0.020272
0.01115	0.047322	0.01069	0.0089325
-0.07378	0.031467	-0.10116	-0.00057776
0.09655	-0.014863	-0.12456	0.00090024
-0.05094	0.0087561	0.07921	0.010911
-0.04147	-0.039521	-0.01532	-0.00045156
0.03014	0.004841	0.00809	0.029042
-0.06103	0.017245	0.05597	0.017626
-0.04246	-0.042533	0.0514	0.014052
-0.03406	-0.049607	-0.03806	0.0099831
0.02849	0.013802	0.05147	0.0012563
0.06659	-0.021231	-0.03907	0.019847
0.04631	-0.016014	-0.05625	0.035812
0.04009	-0.011525	-0.12639	-0.022901
-0.11163	0.012452	0.09552	0.0005324
-0.12478	-0.00096222	-0.1012	0.0070452
-0.04254	-0.025666	0.06975	0.0085452
0.07601	-0.0016481	0.03935	-0.040918
-0.01855	0.0079259	-0.04147	-0.033932
-0.0117	0.0021105	-0.09975	-0.011527
0.06879	-0.032925	0.00791	-0.0040275
-0.10507	0.0019215	0.05587	0.024572
-0.09784	0.032182	-0.08858	0.0063151
-0.06399	0.026799	-0.0358	-0.013209
-0.0118	0.019079	0.01229	-0.051382
0.01308	0.014656	0.06179	0.024657
0.05442	0.0043826	-0.06373	0.017913
0.14015	-0.023124	0.02412	0.0065928
0.11597	0.029528	-0.01909	-0.014974
-0.05483	-0.014113	-0.04884	-0.047893
0.01875	-0.0056861	0.11652	0.0073116
0.04498	-0.014906	0.01878	0.01588
-0.11	-0.0011735	-0.06896	0.0032388
0.12738	-0.00253	-0.01526	-0.0060791
0.02118	0.028556	0.05137	-0.027132
0.07953	0.038302	-0.00518	0.010732
0.05189	0.0011174	-0.08998	-0.027033
-0.00374	-0.00049022	-0.00883	-0.052081
0.08101	-0.035686	0.02622	-0.0044426
-0.06737	-0.0015647	-0.09417	-0.0059343
-0.10441	0.022385	0.10345	0.0084719
0.05709	-0.013106	-0.01538	-0.03403
-0.13275	-0.027892	0.01019	-0.011571
-0.04545	0.018153	0.10791	-0.031213
0.06753	0.015098	-0.0205	0.035557
0.13708	-0.020655	0.00073378	-0.0071791
0.03645	-0.020059	-0.02342	0.02657
-0.06343	-0.0045537	0.11948	0.02768
-0.13035	-0.017004	0.0661	0.0104
-0.05302	0.032139	0.06694	0.032161
0.03436	0.03676	0.04168	0.015216
0.05316	0.0071348	0.14022	0.017322
-0.05553	0.0044077	-0.13429	0.017504
0.07848	0.044171	0.04911	-0.0010136
0.00737	-0.0099346	-0.06742	0.030453
-0.05611	-0.0094415	0.08831	0.022713
0.01066	-0.034879	-0.01702	0.036417
-0.03551	-0.029629	-0.08448	-0.018286
0.08866	-0.011012	0.05146	0.028607
0.08401	-0.011185	-0.02993	0.033443
0.0152	0.025254	-0.1342	-0.014747
0.02928	-0.022629	-0.03934	-0.0030665
0.02894	-0.015418	-0.08858	0.034094
0.10706	-0.0048604	0.01361	0.010623
0.08479	0.0043155	-0.1067	-0.0021256
-0.04202	0.012617	0.08139	-0.013048
0.03411	0.0088185	-0.11388	-0.020926
0.03517	0.033634	0.01551	-0.014402
0.07404	-0.01593	0.12871	-0.0047018
0.04287	0.00067278	-0.13535	-0.010386
-0.04865	-0.0015115	-0.08413	0.044561
-0.14797	-0.0063969	0.00733	0.0032876
0.13724	-0.0051455	-0.00451	-0.0095131
0.03179	0.017036	-0.1494	-0.011458
0.0991	0.0081521	0.01324	0.023398
-0.03185	0.0018606	-0.01227	-0.047557
0.05248	-0.020422	0.01867	-0.034311
-0.03282	-0.017859	0.03825	0.044093
0.0221	0.043998	0.02907	0.031
0.03743	-0.016473	0.14546	0.010405
-0.07994	0.017674	-0.01057	0.023427
0.0873	0.013809	0.0923	0.00044036
-0.03666	-0.035535	-0.03581	-0.037479
-0.06592	0.0095951	-0.02061	-0.019574
-0.14985	0.0040664	0.01931	0.020241
0.00478	-0.025354	0.10275	0.030787
-0.02734	-0.042132	-0.0872	-0.016743
0.01761	0.028052	0.01421	0.00029777
-0.10334	0.015199	0.03617	-0.010058
0.01667	0.029282	-0.07854	-0.021436
-0.05675	-0.037674	-0.02863	0.0070893
-0.12396	0.014164	-0.04629	-0.027702
0.10888	-0.01935	-0.00926	-0.010772
0.07648	-0.0053319	-0.05409	0.02358
0.03553	0.03601	-0.08511	-0.0075553
0.07158	0.025076	-0.11741	0.0078934
-0.08547	-0.02376	0.03288	0.029288
-0.04743	-0.04952	0.03794	-0.003079
0.13879	-0.0049941	-0.04915	0.00018724
0.01125	0.037199	0.10698	-0.0016726
-0.04021	0.00024741	0.12035	-0.013906
-0.13273	-0.0069216	-0.07327	0.0058987
0.04154	-0.014126	-0.06418	-0.042426
0.00574	-0.0029923	0.04433	0.027297
0.07022	-0.044666	0.04599	0.00206
0.01157	-0.048329	-0.0316	0.019652
-0.01452	0.01097	-0.14459	-0.014538
-0.07329	-0.018564	-0.11222	0.0045371
0.04351	-0.016377	-0.01572	-0.010641
-0.01094	0.019593	-0.08615	-0.042279
-0.1469	-0.018919	0.00668	0.0027655
-0.11266	0.0042764	-0.07537	-0.0012154
-0.03073	0.01341	-0.01213	-0.040205
0.06151	0.02314	0.10428	0.00062263
-0.1132	0.0071035	-0.10434	0.0019414
-0.10907	0.0019781	-0.09806	-0.0089995
-0.11803	-0.0010793	0.00735	-0.012816
-0.00763	0.0059261	-0.03657	0.050603
0.01792	-0.016121	-0.11044	0.012167
0.15478	0.0032524	0.04766	-0.0066761
-0.07978	0.038965	-0.01037	0.015809
-0.00472	-0.041751	0.10915	-0.00094472
-0.10285	0.006324	-0.00914	-0.022722
0.00545	0.010153	0.07993	0.021311
-0.06286	0.012045	-0.05863	-0.011988
0.02105	0.04878	0.07414	-0.0074391
-0.03771	0.0070894	-0.14845	-0.018308
-0.10532	-0.019118	0.00229	0.034794
-0.01303	0.0178	0.000025946	0.034062
0.09317	-0.0017324	0.12896	0.0098589
0.07564	0.04015	-0.00477	-0.014569
0.06935	0.0018557	0.07754	0.017148
0.14648	-0.0017148	0.01764	0.0042705
0.0799	-0.0038093	-0.07913	-0.017612
0.01172	-0.0059599	0.0037	0.0047282
-0.09504	0.0036443	0.10718	0.027283
0.10343	0.0023754	-0.09707	0.0020792
0.09383	0.024608	0.00473	0.0014506
0.10507	-0.0030853	0.03278	0.032334
-0.0727	-0.025798	0.07826	0.031339
-0.07085	-0.012689	-0.02721	0.044833
0.07973	0.021164	-0.03737	-0.010502
0.03803	0.026341	-0.07585	0.016616
0.00716	-0.042019	-0.05823	-0.0040913
0.02198	0.013382	-0.06727	-0.027372
-0.01178	0.014811	-0.12989	-0.02374
-0.02919	-0.01198	-0.04041	-0.014841
-0.06462	0.018656	0.0663	0.029659
0.08704	-0.0027027	-0.04288	-0.025217
0.11135	0.0084247	0.06552	-0.011408
0.08348	-0.0116	0.08012	-0.0038031
-0.0472	0.013112	-0.01249	-0.048461
-0.05139	0.0088692	0.10734	0.027952
0.10815	-0.0078458	0.07474	0.019172
0.0137	-0.020767	0.00561	0.026287
-0.06492	0.029301	-0.11346	-0.014489
0.11088	0.01149	0.02813	-0.018006
-0.01674	0.046369	0.03934	0.01873
0.02327	0.012487	-0.09569	0.042648
-0.00573	-0.043772	0.03585	0.031858
0.03715	-0.021284	-0.04388	0.021683
0.05623	0.019515	-0.01055	-0.013347
-0.09103	-0.01041	-0.0175	-0.0080058
-0.02528	0.046011	-0.00079154	0.017496
0.12502	-0.006907	-0.0042	-0.020543
0.09122	-0.015266	-0.08208	0.021524
-0.0084	0.029384	0.09333	-0.0024627
-0.09713	-0.032258	-0.0593	-0.0069196
-0.08045	0.037389	-0.00584	0.01314
0.03234	-0.038118	-0.04037	0.011642
0.05511	-0.012087	-0.09849	0.029861
-0.04231	0.022939	0.01216	-0.0097801
-0.125	0.021449	0.00459	-0.0028645
-0.00663	0.025937	-0.11666	-0.0042061
-0.07639	0.0043164	-0.06361	0.033624
-0.02706	-0.0072139	-0.11803	-0.029495
-0.06184	0.028364	0.07905	-0.015702
-0.04973	-0.00079889	0.12043	-0.010228
-0.09981	0.002177	-0.08505	-0.032714
-0.01324	-0.049957	0.00969	-0.007201
0.03053	-0.0043665	-0.12671	-0.0048799
-0.04019	0.007066	0.00536	-0.032015
0.01146	-0.018381	0.10273	0.014975
-0.04766	0.0089923	-0.0318	0.025759
0.08131	-0.0056098	-0.04108	0.01669
-0.08026	-0.0044745	0.10602	-0.019386
0.00241	0.011426	0.1309	-0.024075
0.04993	0.023503	0.02716	0.032115
-0.00185	-0.025202	0.08098	0.020911
-0.10994	0.00026507	0.00912	0.01843
0.07893	0.020378	0.06947	-0.0326
-0.00010175	-0.013529	0.000094687	-0.026025
0.05204	-0.042209	0.04222	0.014498
0.10891	0.028569	0.03569	0.024712
0.01639	-0.017765	0.10851	-0.014082
-0.04826	-0.024707	-0.00702	-0.018952
-0.03596	-0.033408	0.04021	-0.0062064
0.01464	-0.0064414	0.09896	0.0034834
-0.1272	0.020687	-0.03918	0.0036352
-0.00397	0.011434	-0.13436	-0.00043232
-0.06671	0.0091402	0.08101	-0.027201
-0.05436	-0.013352	-0.10696	0.027552
-0.09377	-0.024416	-0.00364	-0.016445
0.01721	0.030441	-0.03339	0.020546
-0.00149	-0.0051601	-0.06992	0.048587
0.0802	-0.017967	-0.06362	-0.013115
-0.07556	-0.027024	0.06677	-0.0068523
0.14866	0.013337	-0.01603	-0.003245
0.01815	-0.026596	-0.06927	0.024143
-0.07974	0.041449	0.02348	0.0051289
0.00771	0.0066097	0.03759	0.0058398
0.09504	-0.01402	-0.06649	-0.0017506
-0.0203	0.015446	0.1408	0.013857
0.01508	0.010403	-0.03993	0.032071
-0.07875	-0.0013315	-0.02371	-0.028494
0.08115	-0.02225	0.00838	-0.040111
-0.01087	-0.0090793	-0.0149	-0.0054894
-0.07281	-0.0059477	-0.04986	0.029234
-0.09348	-0.019209	0.08419	-0.027317
0.03492	-0.013251	0.00944	0.044177
-0.02024	0.029289	-0.03835	-0.018209
-0.00457	0.016515	-0.04484	-0.011247
-0.02099	0.036308	-0.08704	-0.024576
0.12254	-0.00035564	0.0986	0.00013767
-0.0684	0.0083199	0.12659	-0.011561
0.06768	-0.033475	-0.01639	-0.0082179
0.12865	-0.025987	-0.06691	-0.0081673
0.03869	-0.050394	0.03924	-0.0013369
0.05043	-0.032793	0.00209	-0.0022414
-0.00706	-0.034291	-0.06517	-0.028814
0.03503	0.047308	-0.06045	0.015571
0.09879	-0.0062992	-0.07811	0.0076375
-0.03294	0.0091926	0.05133	-0.0037338
-0.0866	-0.0097289	-0.0471	0.038304
0.08863	0.0067784	-0.13531	0.0074413
-0.02977	-0.041381	0.06729	0.0102
0.10347	0.018012	-0.03348	-0.021427
-0.09621	0.027973	0.05529	0.019432
0.05786	0.038641	0.01121	0.017062
0.04873	-0.0032791	-0.05447	0.040211
-0.02744	-0.018669	-0.06005	0.031693
0.03996	0.018642	0.02069	0.05012
-0.06516	0.013116	-0.10305	-0.032752
-0.04765	-0.03043	-0.04111	-0.026689
-0.04015	-0.013005	0.02603	-0.0030962
-0.02638	-0.011542	0.02331	0.029616
-0.01555	0.029024	-0.07029	-0.012741
-0.08608	-0.007251	0.01103	-0.00073792
-0.0423	-0.036038	-0.00494	0.011287
-0.10243	0.010601	-0.039	-0.0026831
-0.14069	0.010404	0.05161	-0.0083099
-0.03882	0.010733	-0.05439	0.004172
0.08048	-0.0076602	0.08296	-0.011707
-0.06458	0.037475	0.00938	0.0041331
-0.10304	0.030363	0.03719	-0.012021
-0.01689	0.0065922	0.15645	-0.0018016
0.04041	0.0089339	0.02971	0.033899
0.01309	-0.030721	-0.05565	-0.035981
0.12762	0.012476	-0.01586	-0.02499
0.05327	0.026633	-0.07267	0.019471
0.00171	0.020781	0.03188	-0.012012
0.00534	0.001865	-0.12128	0.0063515
0.03506	-0.0037685	-0.0251	0.042727
-0.09838	0.0016952	-0.00493	-0.0045014
0.09107	0.00032491	0.02121	-0.045502
0.03075	-0.012425	-0.11626	0.017149
0.04821	-0.031375	0.04556	0.040017
-0.07299	-0.011773	0.06483	0.043314
0.00945	-0.033149	0.074	-0.0095147
-0.01917	0.0044802	-0.15269	0.0020735
-0.0981	0.0039823	0.1188	0.012688
-0.00784	-0.043765	0.04832	0.010452
0.09732	-0.013309	0.07144	-0.0071125
0.09425	0.01325	-0.05962	0.0086304
0.06161	0.031784	-0.09553	0.020321
0.11839	0.020933	0.03803	0.017036
0.03969	-0.0048254	0.10948	-0.032132
