 Nseed      iq         dt[nsec]           dW[MeV]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.11011E-01       0.31598E-08      -0.18677E-01      -0.12211E+02      -0.43885E-02       0.11429E+02
      0      1       0.22760E-01      -0.23245E-09       0.76859E-01      -0.22926E+02       0.35557E-02      -0.22035E+01
      0      1      -0.44472E-01       0.25291E-08      -0.31847E-02      -0.33825E+02       0.63491E-01      -0.11426E+02
      0      1       0.36351E-01      -0.51780E-08       0.53954E-01      -0.21582E+02      -0.28349E-01       0.21454E+00
      0      1      -0.35629E-01      -0.25482E-07      -0.58007E-01       0.19662E+02       0.33288E-01      -0.44980E+02
      0      1      -0.11154E-04      -0.23696E-08      -0.57003E-01      -0.32602E+02      -0.38641E-01      -0.25098E+01
      0      1       0.28735E-01      -0.25496E-07      -0.70850E-01      -0.33801E+02      -0.98299E-01       0.45647E+01
      0      1       0.26930E-01      -0.19206E-07      -0.12529E+00       0.28058E+02      -0.23619E-01       0.11412E+02
      0      1      -0.65078E-02      -0.10272E-07       0.26609E-01       0.42759E+02       0.12269E-03       0.19568E+02
      0      1       0.22098E-02       0.89989E-08      -0.25250E-01      -0.92074E+00      -0.13259E-01      -0.47713E+02
      0      1      -0.32926E-01       0.39846E-08       0.80758E-01       0.53967E+01      -0.15946E-01       0.39340E+02
      0      1       0.20729E-01      -0.21651E-07       0.79317E-02       0.27743E+02       0.12347E+00      -0.16521E+02
      0      1      -0.41999E-01      -0.25073E-07      -0.11574E+00       0.24594E+02      -0.28882E-01       0.24307E+02
      0      1      -0.85601E-02      -0.25233E-07       0.10418E+00       0.18654E+02      -0.55671E-01      -0.28913E+02
      0      1      -0.86741E-02      -0.20413E-07       0.11682E+00       0.61988E+01       0.21411E-01      -0.26403E+02
      0      1       0.42943E-01       0.26023E-07      -0.11689E-01      -0.40401E+02       0.36342E-01       0.32624E+02
      0      1      -0.40573E-02       0.49770E-08      -0.78767E-01       0.19493E+02      -0.12518E+00       0.46286E+01
      0      1       0.16683E-01      -0.14017E-07       0.19925E-01      -0.71268E+01      -0.69683E-01       0.46932E+02
      0      1      -0.43587E-02      -0.89609E-08       0.71422E-01       0.11283E+02      -0.68944E-01      -0.40694E+02
      0      1      -0.34133E-01      -0.11726E-07       0.31837E-02       0.28145E+02       0.17339E-01      -0.22220E+02
      0      1       0.70415E-02       0.24273E-08       0.65303E-01       0.83063E+01       0.10857E+00       0.13245E+02
      0      1      -0.37921E-01       0.79767E-08       0.77043E-01       0.55767E+01       0.40712E-01       0.31459E+02
      0      1       0.31121E-01       0.90685E-10       0.11532E+00      -0.23191E+02      -0.22093E-01      -0.10699E+02
      0      1      -0.23734E-01       0.16078E-07       0.85585E-01       0.27173E+01       0.11404E+00       0.97594E+01
      0      1       0.20774E-01      -0.41724E-08      -0.83496E-01       0.14096E+02      -0.12087E+00      -0.12845E+02
      0      1       0.36197E-01      -0.17743E-07      -0.99148E-02      -0.80411E+01      -0.88372E-01      -0.33274E+02
      0      1      -0.40412E-01      -0.23507E-07      -0.96571E-01      -0.77025E+00      -0.10465E+00       0.20519E+02
      0      1       0.44949E-01       0.21360E-07      -0.88645E-01      -0.13916E+01      -0.47707E-01      -0.40332E+02
      0      1       0.29386E-01      -0.88027E-08       0.20249E-01       0.29378E+02       0.10565E+00      -0.69379E+01
      0      1       0.10842E-01      -0.81975E-08      -0.27318E-01      -0.93705E+01      -0.52074E-02      -0.13336E+02
      0      1      -0.43360E-01      -0.25392E-08       0.30154E-01      -0.16664E+02      -0.13452E+00      -0.18300E+02
      0      1      -0.90988E-02      -0.13084E-07      -0.34048E-01       0.18322E+02      -0.90527E-01       0.23945E+02
      0      1       0.32367E-01       0.26017E-07       0.31469E-01       0.18921E+00      -0.14282E+00      -0.13136E+02
      0      1       0.20832E-01       0.26158E-07       0.11988E+00       0.32057E+02      -0.34469E-01      -0.35215E+01
      0      1       0.20532E-01      -0.20930E-07       0.23903E-03       0.35639E+01       0.61300E-01      -0.47148E+02
      0      1       0.38630E-01      -0.14338E-07      -0.14462E-01       0.30377E+01      -0.94401E-01       0.22684E+02
      0      1       0.54565E-02       0.23668E-07       0.11427E+00       0.65677E+01      -0.72338E-01      -0.23872E+02
      0      1       0.37107E-01      -0.25205E-07       0.29716E-01      -0.22204E+02      -0.70314E-02       0.76778E+01
      0      1      -0.20043E-01       0.31345E-08       0.60824E-01      -0.37972E+02      -0.50220E-01       0.12627E+02
      0      1      -0.15127E-01       0.25877E-07       0.10679E+00       0.21554E+02      -0.53319E-01       0.15177E+02
      0      1      -0.44692E-01      -0.13428E-07      -0.84117E-01      -0.10219E+02      -0.69778E-01      -0.37822E+02
      0      1       0.98698E-02      -0.19888E-07       0.45415E-01       0.39361E+01       0.12954E+00      -0.26918E+02
      0      1       0.20970E-03       0.23499E-07      -0.10250E+00      -0.26105E+02      -0.17564E-01      -0.12119E+02
      0      1      -0.34310E-01       0.11107E-07      -0.43927E-01      -0.13153E+02      -0.48079E-01      -0.92073E+01
      0      1      -0.15332E-01      -0.10422E-07      -0.12327E+00       0.23846E+01       0.29458E-01      -0.23026E+02
      0      1       0.77442E-02      -0.61206E-08       0.59699E-01       0.39210E+01       0.36490E-01      -0.28726E+02
      0      1       0.43986E-01      -0.71128E-08      -0.82465E-01       0.51697E+01      -0.11071E+00       0.11241E+02
      0      1       0.30229E-01       0.23445E-07       0.79056E-01       0.39408E+02      -0.29225E-01      -0.83285E+01
      0      1      -0.24498E-01       0.21108E-07       0.82769E-01       0.30563E+02       0.68405E-01       0.26070E+02
      0      1       0.33995E-01      -0.18198E-08       0.12915E+00       0.12694E+02      -0.10210E-01       0.95053E+01
      0      1      -0.84638E-03      -0.96549E-08       0.29664E-01       0.20930E+02      -0.11177E+00       0.13840E+01
      0      1       0.26829E-01       0.34776E-08      -0.13163E+00       0.18468E+02      -0.64408E-01      -0.29847E+01
      0      1      -0.20069E-01       0.17899E-07       0.31225E-01      -0.26271E+02      -0.49371E-01      -0.17597E+02
      0      1      -0.20229E-01       0.63459E-08       0.36340E-01       0.25219E+02       0.88726E-01       0.10548E+02
      0      1       0.21575E-01      -0.11299E-07       0.84494E-01       0.12833E+02      -0.24448E-01       0.44079E+02
      0      1       0.42878E-01      -0.14631E-07       0.58307E-01      -0.58350E+01      -0.46313E-01      -0.24850E+02
      0      1       0.28528E-01      -0.22335E-07      -0.52312E-01      -0.18047E+02      -0.75952E-01      -0.11626E+02
      0      1      -0.42928E-01       0.11212E-07      -0.33985E-01       0.36389E+02       0.63743E-02      -0.15890E+02
      0      1       0.27438E-01      -0.14260E-07      -0.12677E-01      -0.11534E+02       0.10972E+00       0.74585E+01
      0      1       0.62926E-02      -0.13554E-07      -0.14190E-01      -0.31011E+02       0.40250E-01       0.42121E+01
      0      1      -0.35470E-01      -0.19185E-07       0.60724E-01      -0.42972E+02      -0.22148E-01       0.16109E+02
      0      1       0.11073E-01       0.71492E-08       0.44580E-01      -0.13079E+00       0.83306E-01       0.30794E+02
      0      1       0.42586E-02      -0.10373E-07      -0.13305E+00      -0.11753E+02       0.77635E-01      -0.15833E+02
      0      1      -0.15845E-01      -0.13521E-07      -0.10911E+00      -0.12947E+02      -0.49851E-01      -0.32913E+02
      0      1       0.38037E-01      -0.35148E-09      -0.11175E+00       0.21655E+02       0.38724E-01       0.24710E+02
      0      1      -0.31238E-01      -0.25063E-07      -0.28135E-01      -0.21894E+02      -0.48456E-01      -0.65582E+01
      0      1      -0.36385E-01      -0.44792E-08       0.91545E-02      -0.22065E+02      -0.72445E-02       0.38168E+02
      0      1       0.30172E-01      -0.12127E-08       0.86501E-01       0.10508E+02      -0.51149E-01       0.41497E+02
      0      1       0.36140E-01       0.13899E-07       0.11507E+00       0.64312E+01       0.55046E-01      -0.22480E+02
      0      1       0.29607E-01       0.23383E-07      -0.91862E-01       0.15694E+01      -0.59187E-03       0.23133E+02
      0      1       0.69777E-03      -0.34010E-08      -0.95735E-02       0.12298E+02       0.53414E-01      -0.38700E+02
      0      1       0.23821E-01      -0.22844E-07      -0.85999E-01       0.15283E+02      -0.57825E-01       0.37662E+02
      0      1       0.23576E-01      -0.15456E-07       0.15714E-02       0.10735E+02       0.31390E-01       0.31671E+01
      0      1       0.38278E-01       0.81602E-08      -0.13342E-01       0.45999E+02       0.77934E-01      -0.10129E+02
      0      1      -0.15521E-01       0.10174E-07      -0.54204E-02       0.17603E+02       0.63456E-01       0.14574E+02
      0      1       0.42133E-01       0.55929E-08       0.35198E-01      -0.29461E+02       0.64750E-01       0.30313E+02
      0      1      -0.13202E-02      -0.33618E-08       0.64110E-01       0.50583E+01      -0.54387E-01       0.42375E+02
      0      1       0.53659E-02      -0.83551E-08       0.46621E-01      -0.30834E+02      -0.81625E-01       0.33985E+02
      0      1       0.39860E-01       0.11614E-07       0.81690E-01      -0.79540E+01      -0.39508E-01       0.33465E+02
      0      1      -0.40704E-01      -0.68057E-08      -0.29243E-01       0.17568E+01       0.98992E-01      -0.12678E+02
      0      1      -0.14411E-01      -0.11532E-07       0.96709E-02      -0.22723E+02      -0.12810E+00      -0.20814E+02
      0      1      -0.14998E-01       0.10944E-07      -0.51532E-01       0.98911E+01      -0.12049E+00       0.12104E+02
      0      1       0.26381E-01      -0.66502E-08      -0.10881E+00       0.22723E+01       0.46950E-01       0.32252E+02
      0      1       0.42650E-01      -0.52798E-08       0.10607E+00       0.75117E+01       0.11000E+00      -0.31888E+01
      0      1       0.15214E-01       0.21642E-07      -0.95207E-03       0.85413E+01      -0.64486E-01       0.21334E+01
      0      1      -0.78117E-02      -0.13855E-07       0.97205E-01      -0.11604E+02      -0.77938E-01      -0.10828E+02
      0      1       0.33284E-01      -0.20267E-07       0.11777E+00      -0.57036E+00      -0.43110E-01       0.25188E+01
      0      1       0.31427E-01       0.97691E-08       0.76668E-01       0.16150E+02      -0.81903E-01       0.37331E+02
      0      1       0.55442E-02      -0.24940E-07      -0.18081E-01      -0.14398E+02      -0.60492E-01       0.84966E+01
      0      1       0.16195E-02      -0.30293E-08       0.19853E-01       0.37781E+02       0.59839E-01       0.70262E+01
      0      1      -0.23212E-01       0.61558E-08      -0.89830E-01       0.34925E+02      -0.17716E-01       0.27679E+02
      0      1       0.24409E-01       0.16231E-07       0.13041E+00       0.30362E+02      -0.44263E-01      -0.10379E+01
      0      1      -0.70604E-02       0.25595E-07      -0.63496E-01      -0.16411E+02      -0.66606E-01       0.35276E+02
      0      1      -0.11815E-01      -0.94299E-08       0.56841E-01       0.15388E+02      -0.96167E-01       0.36050E+02
      0      1       0.42477E-01       0.23479E-08       0.19031E-02      -0.23087E+02      -0.12337E+00       0.21856E+02
      0      1      -0.18343E-01      -0.66947E-08       0.31190E-01      -0.21726E+00       0.64031E-01       0.88393E+01
      0      1      -0.31641E-01      -0.19362E-07       0.38046E-01       0.81117E+01      -0.24102E-01      -0.22266E+02
      0      1      -0.55145E-03      -0.56761E-08       0.21279E-01       0.12785E+02      -0.10593E+00       0.79730E+01
      0      1      -0.12386E-01       0.15015E-08      -0.26699E-01       0.62127E+01       0.55113E-01       0.17945E+02
      0      1      -0.26804E-01      -0.20897E-07      -0.11775E-01       0.31334E+02      -0.12696E+00       0.12070E+02
      0      1       0.12677E-01       0.19736E-07       0.32122E-01      -0.90925E+01      -0.12569E-01       0.36370E+02
      0      1       0.38545E-01       0.11149E-07      -0.51823E-01       0.50474E+02      -0.25705E-01       0.12399E+02
      0      1       0.37740E-01      -0.25043E-07       0.68239E-01      -0.12097E+02       0.62612E-01      -0.42591E+02
      0      1       0.11164E-01      -0.13499E-08       0.27799E-01       0.33914E+02       0.72713E-01       0.99936E+01
      0      1       0.10259E-01      -0.19158E-08       0.71028E-01       0.28060E+02       0.87018E-01       0.16629E+02
      0      1       0.39157E-01       0.22242E-07      -0.28606E-01       0.11441E+02      -0.10650E+00       0.18558E+02
      0      1       0.36089E-01      -0.21090E-08       0.60200E-01       0.27454E+02      -0.98356E-01       0.18757E+02
      0      1      -0.10999E-01       0.19893E-07       0.25066E-01      -0.30926E+02      -0.15072E-01       0.39779E+02
      0      1       0.19137E-01      -0.10445E-07      -0.78747E-01       0.19332E+02       0.89622E-01       0.23755E+02
      0      1      -0.18436E-01      -0.84141E-08      -0.53483E-01      -0.11510E+02      -0.14094E-01      -0.46045E+02
      0      1       0.19780E-01      -0.17038E-07      -0.62916E-01       0.68561E+01       0.10698E+00      -0.13925E+02
      0      1       0.16567E-01      -0.20445E-07       0.33483E-01       0.47427E+02      -0.46447E-01       0.51201E+01
      0      1      -0.43925E-01       0.19975E-07       0.20320E-01      -0.19670E+02      -0.90355E-01      -0.10671E+02
      0      1       0.16622E-01      -0.21392E-07      -0.91351E-01      -0.24654E+02       0.72834E-03      -0.37652E+02
      0      1      -0.33338E-01      -0.23183E-07      -0.96702E-01       0.42904E+02      -0.38878E-01       0.13551E+01
      0      1      -0.22986E-01      -0.24762E-07      -0.52772E-01      -0.38031E+02       0.56564E-02      -0.30868E+02
      0      1      -0.64137E-02       0.24517E-08      -0.23322E-01       0.97477E+01      -0.44238E-02       0.35812E+02
      0      1       0.29208E-01       0.17543E-07       0.15158E-01      -0.18053E+00      -0.87129E-01       0.30544E+02
      0      1      -0.11779E-01       0.18259E-07       0.11193E+00       0.33831E+01      -0.43566E-01       0.42373E+01
      0      1       0.21592E-01      -0.26935E-08       0.66171E-01      -0.22322E+02       0.89871E-01      -0.26918E+02
